"","ID","RP","SP","RP_journey","SP_task","av_car","av_rail","time_car","cost_car","time_rail","cost_rail","access_rail","service_rail","female","business","income","choice"
"4299",269,0,1,NA,9,1,1,275,50,155,35,10,3,0,0,47787,2
"4300",269,0,1,NA,10,1,1,345,50,155,45,5,3,0,0,47787,2
"4301",269,0,1,NA,11,1,1,300,30,155,45,25,1,0,0,47787,2
"4302",269,0,1,NA,12,1,1,300,35,155,45,20,1,0,0,47787,1
"4303",269,0,1,NA,13,1,1,250,50,120,55,25,2,0,0,47787,2
"4304",269,0,1,NA,14,1,1,390,35,120,55,10,1,0,0,47787,1
"4305",270,1,0,1,NA,1,1,345,45,130,35,5,0,1,1,58784,1
"4306",270,1,0,2,NA,1,1,250,50,130,65,10,0,1,1,58784,2
"4307",270,0,1,NA,1,1,1,390,35,130,75,25,2,1,1,58784,2
"4308",270,0,1,NA,2,1,1,300,30,170,55,25,2,1,1,58784,2
"4309",270,0,1,NA,3,1,1,390,35,155,55,15,1,1,1,58784,2
"4310",270,0,1,NA,4,1,1,300,45,120,55,5,3,1,1,58784,1
"4311",270,0,1,NA,5,1,1,345,30,170,45,10,2,1,1,58784,2
"4312",270,0,1,NA,6,1,1,345,30,120,75,10,2,1,1,58784,2
"4313",270,0,1,NA,7,1,1,250,50,120,45,20,2,1,1,58784,2
"4314",270,0,1,NA,8,1,1,275,35,170,35,20,3,1,1,58784,2
"4315",270,0,1,NA,9,1,1,275,50,120,45,15,3,1,1,58784,2
"4316",270,0,1,NA,10,1,1,275,50,120,45,20,2,1,1,58784,2
"4317",270,0,1,NA,11,1,1,300,45,170,35,5,3,1,1,58784,2
"4318",270,0,1,NA,12,1,1,275,50,130,65,15,3,1,1,58784,2
"4319",270,0,1,NA,13,1,1,345,30,140,75,5,2,1,1,58784,2
"4320",270,0,1,NA,14,1,1,390,35,140,55,5,1,1,1,58784,2
"4337",272,1,0,1,NA,1,1,275,45,130,35,15,0,0,0,17466,2
"4338",272,1,0,2,NA,1,1,250,35,155,55,20,0,0,0,17466,1
"4339",272,0,1,NA,1,1,1,300,40,170,35,25,2,0,0,17466,2
"4341",272,0,1,NA,3,1,1,390,35,140,45,20,1,0,0,17466,1
"4342",272,0,1,NA,4,1,1,345,35,130,65,5,2,0,0,17466,1
"4343",272,0,1,NA,5,1,1,275,40,140,55,20,1,0,0,17466,2
"4344",272,0,1,NA,6,1,1,250,50,140,55,25,1,0,0,17466,1
"4346",272,0,1,NA,8,1,1,300,35,140,45,20,2,0,0,17466,2
"4347",272,0,1,NA,9,1,1,390,30,130,75,10,1,0,0,17466,1
"4350",272,0,1,NA,12,1,1,300,40,170,45,5,1,0,0,17466,2
"4369",274,1,0,1,NA,1,1,390,30,140,65,25,0,1,0,18122,1
"4370",274,1,0,2,NA,1,1,300,50,140,65,5,0,1,0,18122,2
"4371",274,0,1,NA,1,1,1,390,35,155,55,15,3,1,0,18122,1
"4372",274,0,1,NA,2,1,1,345,40,130,45,10,1,1,0,18122,2
"4373",274,0,1,NA,3,1,1,390,30,130,55,5,1,1,0,18122,1
"4374",274,0,1,NA,4,1,1,345,40,140,45,10,2,1,0,18122,1
"4375",274,0,1,NA,5,1,1,300,50,130,75,10,3,1,0,18122,1
"4376",274,0,1,NA,6,1,1,345,40,120,45,10,1,1,0,18122,2
"4377",274,0,1,NA,7,1,1,300,40,170,45,15,2,1,0,18122,2
"4378",274,0,1,NA,8,1,1,345,45,120,45,10,3,1,0,18122,2
"4379",274,0,1,NA,9,1,1,275,50,155,45,10,1,1,0,18122,2
"4380",274,0,1,NA,10,1,1,250,35,170,45,25,2,1,0,18122,1
"4383",274,0,1,NA,13,1,1,390,30,140,75,10,3,1,0,18122,1
"4384",274,0,1,NA,14,1,1,345,40,140,35,5,3,1,0,18122,2
"4385",275,1,0,1,NA,1,1,275,50,140,35,15,0,0,1,68774,1
"4386",275,1,0,2,NA,1,1,300,35,170,35,25,0,0,1,68774,2
"4387",275,0,1,NA,1,1,1,250,45,170,35,25,2,0,1,68774,2
"4388",275,0,1,NA,2,1,1,390,40,130,75,15,1,0,1,68774,2
"4389",275,0,1,NA,3,1,1,390,40,120,75,20,3,0,1,68774,2
"4390",275,0,1,NA,4,1,1,300,40,170,35,5,3,0,1,68774,2
"4391",275,0,1,NA,5,1,1,345,30,155,55,20,3,0,1,68774,2
"4392",275,0,1,NA,6,1,1,275,40,170,35,25,3,0,1,68774,2
"4393",275,0,1,NA,7,1,1,345,35,130,65,20,3,0,1,68774,1
"4394",275,0,1,NA,8,1,1,300,50,130,75,5,2,0,1,68774,2
"4395",275,0,1,NA,9,1,1,250,30,170,55,20,3,0,1,68774,2
"4396",275,0,1,NA,10,1,1,345,35,170,45,5,2,0,1,68774,2
"4397",275,0,1,NA,11,1,1,275,50,155,55,20,1,0,1,68774,2
"4398",275,0,1,NA,12,1,1,300,45,140,45,10,3,0,1,68774,2
"4399",275,0,1,NA,13,1,1,345,30,140,65,20,3,0,1,68774,2
"4400",275,0,1,NA,14,1,1,250,50,120,75,10,2,0,1,68774,2
"4401",276,1,0,1,NA,1,1,275,35,140,65,20,0,1,0,39882,1
"4403",276,0,1,NA,1,1,1,250,30,140,65,15,1,1,0,39882,1
"4404",276,0,1,NA,2,1,1,300,35,155,35,15,2,1,0,39882,2
"4405",276,0,1,NA,3,1,1,300,35,155,45,15,3,1,0,39882,2
"4408",276,0,1,NA,6,1,1,390,35,130,35,10,1,1,0,39882,1
"4410",276,0,1,NA,8,1,1,300,40,155,35,5,2,1,0,39882,1
"4411",276,0,1,NA,9,1,1,390,30,120,55,15,1,1,0,39882,2
"4414",276,0,1,NA,12,1,1,345,35,120,75,10,2,1,0,39882,2
"4416",276,0,1,NA,14,1,1,345,40,155,45,5,2,1,0,39882,2
"4418",277,1,0,2,NA,1,1,345,30,140,65,15,0,1,1,19874,2
"4419",277,0,1,NA,1,1,1,275,50,120,45,5,1,1,1,19874,2
"4420",277,0,1,NA,2,1,1,275,45,170,55,25,3,1,1,19874,2
"4421",277,0,1,NA,3,1,1,275,45,155,35,5,1,1,1,19874,2
"4423",277,0,1,NA,5,1,1,390,35,155,65,15,3,1,1,19874,2
"4424",277,0,1,NA,6,1,1,250,50,120,65,20,2,1,1,19874,1
"4429",277,0,1,NA,11,1,1,275,50,120,55,5,3,1,1,19874,2
"4430",277,0,1,NA,12,1,1,390,35,130,55,15,1,1,1,19874,2
"4432",277,0,1,NA,14,1,1,250,40,140,75,20,2,1,1,19874,2
"4449",279,1,0,1,NA,1,1,390,30,130,75,15,0,1,0,40426,1
"4450",279,1,0,2,NA,1,1,300,35,155,45,20,0,1,0,40426,2
"4451",279,0,1,NA,1,1,1,345,45,120,45,5,1,1,0,40426,2
"4452",279,0,1,NA,2,1,1,250,45,120,75,5,2,1,0,40426,1
"4453",279,0,1,NA,3,1,1,300,45,130,75,15,3,1,0,40426,1
"4454",279,0,1,NA,4,1,1,390,30,130,65,20,1,1,0,40426,1
"4455",279,0,1,NA,5,1,1,250,45,155,45,20,1,1,0,40426,1
"4456",279,0,1,NA,6,1,1,390,40,155,65,25,1,1,0,40426,1
"4457",279,0,1,NA,7,1,1,250,45,155,65,15,3,1,0,40426,1
"4458",279,0,1,NA,8,1,1,275,40,130,65,20,1,1,0,40426,1
"4459",279,0,1,NA,9,1,1,275,50,155,35,10,3,1,0,40426,2
"4460",279,0,1,NA,10,1,1,345,50,155,45,5,3,1,0,40426,2
"4461",279,0,1,NA,11,1,1,390,35,120,75,15,2,1,0,40426,1
"4462",279,0,1,NA,12,1,1,300,30,155,45,25,1,1,0,40426,1
"4463",279,0,1,NA,13,1,1,250,50,120,55,25,2,1,0,40426,2
"4464",279,0,1,NA,14,1,1,390,35,120,55,10,1,1,0,40426,2
"4481",281,1,0,1,NA,1,1,300,30,155,75,25,0,0,1,56563,1
"4482",281,1,0,2,NA,1,1,390,35,140,55,10,0,0,1,56563,2
"4483",281,0,1,NA,1,1,1,390,40,170,35,5,2,0,1,56563,2
"4484",281,0,1,NA,2,1,1,390,30,140,55,5,1,0,1,56563,2
"4485",281,0,1,NA,3,1,1,250,50,120,75,5,3,0,1,56563,1
"4486",281,0,1,NA,4,1,1,250,40,170,35,25,2,0,1,56563,2
"4487",281,0,1,NA,5,1,1,275,30,130,75,25,2,0,1,56563,2
"4488",281,0,1,NA,6,1,1,275,45,170,35,10,2,0,1,56563,2
"4489",281,0,1,NA,7,1,1,275,50,120,75,15,3,0,1,56563,2
"4490",281,0,1,NA,8,1,1,250,45,170,45,20,2,0,1,56563,1
"4491",281,0,1,NA,9,1,1,345,35,140,45,25,3,0,1,56563,1
"4492",281,0,1,NA,10,1,1,345,45,120,35,5,1,0,1,56563,2
"4493",281,0,1,NA,11,1,1,250,50,130,75,15,3,0,1,56563,2
"4494",281,0,1,NA,12,1,1,390,30,170,35,25,3,0,1,56563,2
"4495",281,0,1,NA,13,1,1,275,45,140,65,15,2,0,1,56563,2
"4496",281,0,1,NA,14,1,1,300,45,140,55,10,3,0,1,56563,2
"4497",282,1,0,1,NA,1,1,275,45,130,35,15,0,1,1,66220,2
"4498",282,1,0,2,NA,1,1,345,45,130,45,10,0,1,1,66220,2
"4500",282,0,1,NA,2,1,1,345,40,130,55,20,3,1,1,66220,1
"4503",282,0,1,NA,5,1,1,275,40,140,55,20,1,1,1,66220,2
"4504",282,0,1,NA,6,1,1,250,50,140,55,25,1,1,1,66220,1
"4506",282,0,1,NA,8,1,1,250,35,155,55,20,2,1,1,66220,2
"4507",282,0,1,NA,9,1,1,300,35,140,45,20,2,1,1,66220,2
"4509",282,0,1,NA,11,1,1,390,35,140,75,20,1,1,1,66220,2
"4510",282,0,1,NA,12,1,1,275,50,155,35,20,1,1,1,66220,1
"4513",283,1,0,1,NA,1,1,345,40,130,35,20,0,0,0,55598,2
"4514",283,1,0,2,NA,1,1,250,40,155,45,25,0,0,0,55598,1
"4517",283,0,1,NA,3,1,1,275,45,130,55,20,3,0,0,55598,1
"4518",283,0,1,NA,4,1,1,300,40,140,55,25,3,0,0,55598,1
"4519",283,0,1,NA,5,1,1,250,45,120,75,10,2,0,0,55598,1
"4522",283,0,1,NA,8,1,1,345,45,120,45,5,1,0,0,55598,2
"4523",283,0,1,NA,9,1,1,345,30,170,35,15,1,0,0,55598,2
"4524",283,0,1,NA,10,1,1,250,45,155,55,20,1,0,0,55598,1
"4525",283,0,1,NA,11,1,1,300,45,155,65,20,3,0,0,55598,2
"4526",283,0,1,NA,12,1,1,275,50,120,75,15,3,0,0,55598,1
"4527",283,0,1,NA,13,1,1,345,30,155,55,10,2,0,0,55598,2
"4545",285,1,0,1,NA,1,1,390,40,130,75,15,0,0,1,54177,1
"4547",285,0,1,NA,1,1,1,250,45,170,35,25,2,0,1,54177,2
"4548",285,0,1,NA,2,1,1,275,50,140,35,15,3,0,1,54177,2
"4549",285,0,1,NA,3,1,1,390,40,120,75,20,3,0,1,54177,2
"4554",285,0,1,NA,8,1,1,300,50,130,75,5,2,0,1,54177,1
"4555",285,0,1,NA,9,1,1,250,30,170,55,20,3,0,1,54177,1
"4557",285,0,1,NA,11,1,1,300,45,140,45,10,3,0,1,54177,1
"4559",285,0,1,NA,13,1,1,250,50,120,75,10,2,0,1,54177,1
"4578",287,1,0,2,NA,1,1,275,40,170,35,15,0,1,0,51254,1
"4579",287,0,1,NA,1,1,1,275,50,120,45,5,1,1,0,51254,2
"4580",287,0,1,NA,2,1,1,275,45,170,55,25,3,1,0,51254,1
"4582",287,0,1,NA,4,1,1,390,35,155,65,15,3,1,0,51254,1
"4583",287,0,1,NA,5,1,1,275,40,155,55,5,3,1,0,51254,1
"4584",287,0,1,NA,6,1,1,250,50,120,65,20,2,1,0,51254,2
"4585",287,0,1,NA,7,1,1,250,45,170,35,15,3,1,0,51254,2
"4586",287,0,1,NA,8,1,1,275,30,155,65,25,2,1,0,51254,1
"4587",287,0,1,NA,9,1,1,390,30,120,65,15,1,1,0,51254,2
"4588",287,0,1,NA,10,1,1,275,50,120,55,5,3,1,0,51254,1
"4589",287,0,1,NA,11,1,1,390,35,130,55,15,1,1,0,51254,1
"4590",287,0,1,NA,12,1,1,300,45,170,45,5,1,1,0,51254,1
"4591",287,0,1,NA,13,1,1,345,30,140,65,15,1,1,0,51254,1
"4592",287,0,1,NA,14,1,1,250,40,140,75,20,2,1,0,51254,1
"4612",289,0,1,NA,2,1,1,345,45,120,45,5,1,1,1,32812,2
"4618",289,0,1,NA,8,1,1,275,40,130,65,20,1,1,1,32812,1
"4619",289,0,1,NA,9,1,1,275,50,155,35,10,3,1,1,32812,2
"4620",289,0,1,NA,10,1,1,390,35,120,75,15,2,1,1,32812,2
"4621",289,0,1,NA,11,1,1,300,30,155,45,25,1,1,1,32812,2
"4622",289,0,1,NA,12,1,1,300,35,155,45,20,1,1,1,32812,1
"4623",289,0,1,NA,13,1,1,250,50,120,55,25,2,1,1,32812,2
"4624",289,0,1,NA,14,1,1,390,35,120,55,10,1,1,1,32812,2
"4641",291,1,0,1,NA,1,1,275,30,130,75,25,0,1,1,33827,1
"4642",291,1,0,2,NA,1,1,275,45,140,65,15,0,1,1,33827,1
"4643",291,0,1,NA,1,1,1,390,40,170,35,5,2,1,1,33827,2
"4644",291,0,1,NA,2,1,1,390,30,140,55,5,1,1,1,33827,2
"4646",291,0,1,NA,4,1,1,300,30,155,75,25,2,1,1,33827,2
"4647",291,0,1,NA,5,1,1,250,40,170,35,25,2,1,1,33827,2
"4648",291,0,1,NA,6,1,1,275,45,170,35,10,2,1,1,33827,2
"4649",291,0,1,NA,7,1,1,275,50,120,75,15,3,1,1,33827,2
"4652",291,0,1,NA,10,1,1,345,35,140,45,25,3,1,1,33827,2
"4653",291,0,1,NA,11,1,1,345,45,120,35,5,1,1,1,33827,2
"4655",291,0,1,NA,13,1,1,390,30,170,35,25,3,1,1,33827,2
"4656",291,0,1,NA,14,1,1,300,45,140,55,10,3,1,1,33827,2
"4705",295,1,0,1,NA,1,1,250,45,170,35,25,0,1,1,58773,2
"4706",295,1,0,2,NA,1,1,275,50,155,55,20,0,1,1,58773,2
"4707",295,0,1,NA,1,1,1,275,50,140,35,15,3,1,1,58773,2
"4708",295,0,1,NA,2,1,1,390,40,130,75,15,1,1,1,58773,2
"4709",295,0,1,NA,3,1,1,390,40,120,75,20,3,1,1,58773,2
"4710",295,0,1,NA,4,1,1,300,40,170,35,5,3,1,1,58773,2
"4711",295,0,1,NA,5,1,1,345,30,155,55,20,3,1,1,58773,2
"4712",295,0,1,NA,6,1,1,275,40,170,35,25,3,1,1,58773,1
"4713",295,0,1,NA,7,1,1,345,35,130,65,20,3,1,1,58773,2
"4714",295,0,1,NA,8,1,1,300,50,130,75,5,2,1,1,58773,2
"4715",295,0,1,NA,9,1,1,250,30,170,55,20,3,1,1,58773,2
"4716",295,0,1,NA,10,1,1,345,35,170,45,5,2,1,1,58773,2
"4717",295,0,1,NA,11,1,1,300,45,140,45,10,3,1,1,58773,2
"4718",295,0,1,NA,12,1,1,345,30,140,65,20,3,1,1,58773,2
"4719",295,0,1,NA,13,1,1,250,50,120,75,10,2,1,1,58773,1
"4720",295,0,1,NA,14,1,1,300,35,170,35,25,2,1,1,58773,2
"4721",296,1,0,1,NA,1,1,250,50,140,75,10,0,1,1,69554,1
"4722",296,1,0,2,NA,1,1,345,35,170,45,5,0,1,1,69554,1
"4723",296,0,1,NA,1,1,1,250,30,140,65,15,1,1,1,69554,1
"4724",296,0,1,NA,2,1,1,300,35,155,35,15,2,1,1,69554,2
"4725",296,0,1,NA,3,1,1,300,35,155,45,15,3,1,1,69554,2
"4726",296,0,1,NA,4,1,1,275,35,140,65,20,3,1,1,69554,2
"4727",296,0,1,NA,5,1,1,390,30,130,65,25,1,1,1,69554,2
"4728",296,0,1,NA,6,1,1,390,35,130,35,10,1,1,1,69554,2
"4729",296,0,1,NA,7,1,1,300,45,120,65,5,1,1,1,69554,2
"4730",296,0,1,NA,8,1,1,300,40,155,35,5,2,1,1,69554,2
"4731",296,0,1,NA,9,1,1,390,30,120,55,15,1,1,1,69554,2
"4732",296,0,1,NA,10,1,1,275,40,170,55,25,2,1,1,69554,2
"4733",296,0,1,NA,11,1,1,275,50,155,55,15,2,1,1,69554,2
"4734",296,0,1,NA,12,1,1,345,35,120,75,10,2,1,1,69554,2
"4735",296,0,1,NA,13,1,1,250,50,120,65,10,1,1,1,69554,1
"4736",296,0,1,NA,14,1,1,345,40,155,45,5,2,1,1,69554,2
"4801",301,1,0,1,NA,1,1,275,30,130,75,25,0,0,0,62783,1
"4802",301,1,0,2,NA,1,1,345,35,140,45,25,0,0,0,62783,2
"4803",301,0,1,NA,1,1,1,390,40,170,35,5,2,0,0,62783,2
"4806",301,0,1,NA,4,1,1,300,30,155,75,25,2,0,0,62783,2
"4807",301,0,1,NA,5,1,1,250,40,170,35,25,2,0,0,62783,2
"4808",301,0,1,NA,6,1,1,275,45,170,35,10,2,0,0,62783,1
"4809",301,0,1,NA,7,1,1,275,50,120,75,15,3,0,0,62783,1
"4810",301,0,1,NA,8,1,1,250,45,170,45,20,2,0,0,62783,1
"4811",301,0,1,NA,9,1,1,390,35,140,55,10,1,0,0,62783,1
"4812",301,0,1,NA,10,1,1,345,45,120,35,5,1,0,0,62783,2
"4813",301,0,1,NA,11,1,1,250,50,130,75,15,3,0,0,62783,1
"4814",301,0,1,NA,12,1,1,390,30,170,35,25,3,0,0,62783,2
"4816",301,0,1,NA,14,1,1,300,45,140,55,10,3,0,0,62783,2
"4833",303,1,0,1,NA,1,1,250,45,140,65,20,0,0,0,72448,1
"4834",303,1,0,2,NA,1,1,250,45,155,55,20,0,0,0,72448,1
"4835",303,0,1,NA,1,1,1,345,35,140,55,5,3,0,0,72448,2
"4838",303,0,1,NA,4,1,1,250,45,120,75,10,2,0,0,72448,2
"4840",303,0,1,NA,6,1,1,345,40,130,35,20,1,0,0,72448,2
"4841",303,0,1,NA,7,1,1,345,35,130,75,15,2,0,0,72448,1
"4842",303,0,1,NA,8,1,1,345,45,120,45,5,1,0,0,72448,2
"4843",303,0,1,NA,9,1,1,345,30,170,35,15,1,0,0,72448,1
"4844",303,0,1,NA,10,1,1,250,40,155,45,25,1,0,0,72448,2
"4845",303,0,1,NA,11,1,1,300,45,155,65,20,3,0,0,72448,1
"4846",303,0,1,NA,12,1,1,275,50,120,75,15,3,0,0,72448,1
"4848",303,0,1,NA,14,1,1,300,50,130,75,15,1,0,0,72448,2
"4849",304,1,0,1,NA,1,1,390,30,140,65,25,0,0,0,16495,1
"4850",304,1,0,2,NA,1,1,300,50,140,65,5,0,0,0,16495,1
"4853",304,0,1,NA,3,1,1,390,30,130,55,5,1,0,0,16495,1
"4854",304,0,1,NA,4,1,1,345,40,140,45,10,2,0,0,16495,2
"4855",304,0,1,NA,5,1,1,300,50,130,75,10,3,0,0,16495,1
"4856",304,0,1,NA,6,1,1,345,40,120,45,10,1,0,0,16495,1
"4857",304,0,1,NA,7,1,1,300,40,170,45,15,2,0,0,16495,2
"4858",304,0,1,NA,8,1,1,345,45,120,45,10,3,0,0,16495,2
"4859",304,0,1,NA,9,1,1,275,50,155,45,10,1,0,0,16495,2
"4861",304,0,1,NA,11,1,1,390,30,120,65,25,3,0,0,16495,1
"4863",304,0,1,NA,13,1,1,390,30,140,75,10,3,0,0,16495,1
"4864",304,0,1,NA,14,1,1,345,40,140,35,5,3,0,0,16495,2
"4881",306,1,0,1,NA,1,1,390,30,130,65,25,0,1,0,52405,1
"4882",306,1,0,2,NA,1,1,345,35,170,45,5,0,1,0,52405,1
"4883",306,0,1,NA,1,1,1,250,30,140,65,15,1,1,0,52405,1
"4884",306,0,1,NA,2,1,1,300,35,155,35,15,2,1,0,52405,2
"4885",306,0,1,NA,3,1,1,300,35,155,45,15,3,1,0,52405,2
"4886",306,0,1,NA,4,1,1,250,50,140,75,10,3,1,0,52405,1
"4888",306,0,1,NA,6,1,1,390,35,130,35,10,1,1,0,52405,2
"4889",306,0,1,NA,7,1,1,300,45,120,65,5,1,1,0,52405,1
"4890",306,0,1,NA,8,1,1,300,40,155,35,5,2,1,0,52405,2
"4891",306,0,1,NA,9,1,1,390,30,120,55,15,1,1,0,52405,2
"4892",306,0,1,NA,10,1,1,275,40,170,55,25,2,1,0,52405,1
"4893",306,0,1,NA,11,1,1,275,50,155,55,15,2,1,0,52405,1
"4894",306,0,1,NA,12,1,1,345,35,120,75,10,2,1,0,52405,1
"4895",306,0,1,NA,13,1,1,250,50,120,65,10,1,1,0,52405,1
"4896",306,0,1,NA,14,1,1,345,40,155,45,5,2,1,0,52405,2
"4897",307,1,0,1,NA,1,1,275,40,155,55,5,0,1,0,40077,1
"4898",307,1,0,2,NA,1,1,390,30,120,65,15,0,1,0,40077,2
"4899",307,0,1,NA,1,1,1,275,50,120,45,5,1,1,0,40077,1
"4900",307,0,1,NA,2,1,1,275,45,170,55,25,3,1,0,40077,1
"4901",307,0,1,NA,3,1,1,275,45,155,35,5,1,1,0,40077,2
"4902",307,0,1,NA,4,1,1,300,45,155,65,20,1,1,0,40077,1
"4903",307,0,1,NA,5,1,1,390,35,155,65,15,3,1,0,40077,1
"4904",307,0,1,NA,6,1,1,250,50,120,65,20,2,1,0,40077,2
"4905",307,0,1,NA,7,1,1,250,45,170,35,15,3,1,0,40077,1
"4906",307,0,1,NA,8,1,1,275,40,170,35,15,3,1,0,40077,1
"4908",307,0,1,NA,10,1,1,275,50,120,55,5,3,1,0,40077,2
"4909",307,0,1,NA,11,1,1,390,35,130,55,15,1,1,0,40077,1
"4910",307,0,1,NA,12,1,1,300,45,170,45,5,1,1,0,40077,2
"4911",307,0,1,NA,13,1,1,345,30,140,65,15,1,1,0,40077,2
"4912",307,0,1,NA,14,1,1,250,40,140,75,20,2,1,0,40077,2
"4913",308,1,0,1,NA,1,1,275,30,170,35,25,0,1,0,21279,2
"4914",308,1,0,2,NA,1,1,345,35,155,35,10,0,1,0,21279,2
"4915",308,0,1,NA,1,1,1,250,50,130,55,10,1,1,0,21279,1
"4916",308,0,1,NA,2,1,1,275,50,120,65,10,2,1,0,21279,2
"4917",308,0,1,NA,3,1,1,300,30,140,75,25,2,1,0,21279,1
"4918",308,0,1,NA,4,1,1,390,30,130,65,25,3,1,0,21279,1
"4920",308,0,1,NA,6,1,1,300,45,120,35,10,2,1,0,21279,2
"4921",308,0,1,NA,7,1,1,300,40,155,65,20,1,1,0,21279,1
"4922",308,0,1,NA,8,1,1,345,35,170,35,15,1,1,0,21279,2
"4923",308,0,1,NA,9,1,1,250,40,170,45,10,2,1,0,21279,2
"4924",308,0,1,NA,10,1,1,250,40,155,75,25,2,1,0,21279,1
"4925",308,0,1,NA,11,1,1,390,35,170,35,25,3,1,0,21279,2
"4926",308,0,1,NA,12,1,1,250,45,140,65,25,2,1,0,21279,1
"4927",308,0,1,NA,13,1,1,250,40,170,35,25,2,1,0,21279,2
"4928",308,0,1,NA,14,1,1,300,40,170,65,25,2,1,0,21279,1
"4932",309,0,1,NA,2,1,1,345,45,120,45,5,1,0,1,36437,2
"4936",309,0,1,NA,6,1,1,250,45,155,45,20,1,0,1,36437,1
"4938",309,0,1,NA,8,1,1,275,40,130,65,20,1,0,1,36437,2
"4939",309,0,1,NA,9,1,1,275,50,155,35,10,3,0,1,36437,1
"4941",309,0,1,NA,11,1,1,300,30,155,45,25,1,0,1,36437,2
"4942",309,0,1,NA,12,1,1,300,35,155,45,20,1,0,1,36437,1
"4943",309,0,1,NA,13,1,1,250,50,120,55,25,2,0,1,36437,2
"4945",310,1,0,1,NA,1,1,345,30,120,75,10,0,0,1,16854,2
"4946",310,1,0,2,NA,1,1,300,45,170,35,5,0,0,1,16854,1
"4947",310,0,1,NA,1,1,1,390,35,130,75,25,2,0,1,16854,2
"4948",310,0,1,NA,2,1,1,300,30,170,55,25,2,0,1,16854,2
"4949",310,0,1,NA,3,1,1,345,45,130,35,5,3,0,1,16854,2
"4951",310,0,1,NA,5,1,1,300,45,120,55,5,3,0,1,16854,2
"4952",310,0,1,NA,6,1,1,345,30,170,45,10,2,0,1,16854,2
"4953",310,0,1,NA,7,1,1,250,50,120,45,20,2,0,1,16854,2
"4954",310,0,1,NA,8,1,1,275,35,170,35,20,3,0,1,16854,2
"4955",310,0,1,NA,9,1,1,275,50,120,45,15,3,0,1,16854,2
"4956",310,0,1,NA,10,1,1,275,50,120,45,20,2,0,1,16854,2
"4957",310,0,1,NA,11,1,1,275,50,130,65,15,3,0,1,16854,1
"4958",310,0,1,NA,12,1,1,345,30,140,75,5,2,0,1,16854,1
"4959",310,0,1,NA,13,1,1,250,50,130,65,10,2,0,1,16854,2
"4961",311,1,0,1,NA,1,1,275,30,130,75,25,0,0,0,16618,1
"4962",311,1,0,2,NA,1,1,390,30,170,35,25,0,0,0,16618,1
"4963",311,0,1,NA,1,1,1,390,40,170,35,5,2,0,0,16618,2
"4964",311,0,1,NA,2,1,1,390,30,140,55,5,1,0,0,16618,1
"4966",311,0,1,NA,4,1,1,300,30,155,75,25,2,0,0,16618,1
"4967",311,0,1,NA,5,1,1,250,40,170,35,25,2,0,0,16618,2
"4968",311,0,1,NA,6,1,1,275,45,170,35,10,2,0,0,16618,2
"4969",311,0,1,NA,7,1,1,275,50,120,75,15,3,0,0,16618,1
"4970",311,0,1,NA,8,1,1,250,45,170,45,20,2,0,0,16618,2
"4971",311,0,1,NA,9,1,1,390,35,140,55,10,1,0,0,16618,1
"4972",311,0,1,NA,10,1,1,345,35,140,45,25,3,0,0,16618,2
"4973",311,0,1,NA,11,1,1,345,45,120,35,5,1,0,0,16618,2
"5009",314,1,0,1,NA,1,1,390,30,130,55,5,0,0,1,29418,2
"5012",314,0,1,NA,2,1,1,345,40,130,45,10,1,0,1,29418,1
"5013",314,0,1,NA,3,1,1,345,40,140,45,10,2,0,1,29418,2
"5014",314,0,1,NA,4,1,1,300,50,130,75,10,3,0,1,29418,2
"5015",314,0,1,NA,5,1,1,390,30,140,65,25,1,0,1,29418,2
"5016",314,0,1,NA,6,1,1,345,40,120,45,10,1,0,1,29418,2
"5017",314,0,1,NA,7,1,1,300,40,170,45,15,2,0,1,29418,2
"5019",314,0,1,NA,9,1,1,345,45,120,45,10,3,0,1,29418,1
"5021",314,0,1,NA,11,1,1,390,30,120,65,25,3,0,1,29418,2
"5022",314,0,1,NA,12,1,1,250,50,140,65,20,1,0,1,29418,2
"5024",314,0,1,NA,14,1,1,345,40,140,35,5,3,0,1,29418,2
"5025",315,1,0,1,NA,1,1,275,50,140,35,15,0,1,1,69803,2
"5026",315,1,0,2,NA,1,1,250,30,170,55,20,0,1,1,69803,1
"5037",315,0,1,NA,11,1,1,300,45,140,45,10,3,1,1,69803,2
"5038",315,0,1,NA,12,1,1,345,30,140,65,20,3,1,1,69803,2
"5039",315,0,1,NA,13,1,1,250,50,120,75,10,2,1,1,69803,2
"5040",315,0,1,NA,14,1,1,300,35,170,35,25,2,1,1,69803,2
"5042",316,1,0,2,NA,1,1,275,50,155,55,15,0,0,0,22343,2
"5043",316,0,1,NA,1,1,1,250,30,140,65,15,1,0,0,22343,1
"5044",316,0,1,NA,2,1,1,300,35,155,35,15,2,0,0,22343,2
"5045",316,0,1,NA,3,1,1,300,35,155,45,15,3,0,0,22343,2
"5046",316,0,1,NA,4,1,1,250,50,140,75,10,3,0,0,22343,1
"5047",316,0,1,NA,5,1,1,275,35,140,65,20,3,0,0,22343,2
"5048",316,0,1,NA,6,1,1,390,30,130,65,25,1,0,0,22343,1
"5049",316,0,1,NA,7,1,1,390,35,130,35,10,1,0,0,22343,2
"5050",316,0,1,NA,8,1,1,300,40,155,35,5,2,0,0,22343,2
"5051",316,0,1,NA,9,1,1,390,30,120,55,15,1,0,0,22343,1
